id	supported by	compatible with	conflicts with	is trivial in
mrcaott6742ott579613	node node1173828 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744			
mrcaott6742ott579613	node node1173975 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745			
mrcaott6742ott686786		node node1152839 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603		
mrcaott6742ott686786		node node1173841 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744		
mrcaott6742ott686786		node node1173998 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745		
mrcaott6742ott686786	node node1174655 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
mrcaott6742ott898713		node node1152839 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603		
mrcaott6742ott898713		node node1173841 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744		
mrcaott6742ott898713		node node1173998 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745		
mrcaott6742ott898713	node node1174657 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
mrcaott6742ott95900	node node1174559 for https://tree.opentreeoflife.org/curator/study/view/pg_2919/?tab=trees&tree=tree6749			
mrcaott6742ott95900	node node1174668 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
mrcaott723887ott1023077				node ott5740095 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
mrcaott723887ott1023077				node ott5740095 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
mrcaott723887ott1023077				node ott5740095 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
mrcaott723887ott1023077	node node1174932 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
mrcaott723887ott5740095				node ott5740095 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
mrcaott723887ott5740095				node ott5740095 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
mrcaott723887ott5740095				node ott5740095 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
mrcaott723887ott5740095	node node1174934 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
mrcaott723887ott829498	node node1174936 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
mrcaott735759ott1040189				node ott735759 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
mrcaott735759ott1040189	node node1174577 for https://tree.opentreeoflife.org/curator/study/view/pg_2919/?tab=trees&tree=tree6749			
mrcaott741748ott849595				node ott741748 for https://tree.opentreeoflife.org/curator/study/view/ot_71/?tab=trees&tree=tree1
mrcaott741748ott849595				node ott741748 for https://tree.opentreeoflife.org/curator/study/view/ot_74/?tab=trees&tree=tree1
mrcaott741748ott849595	node node1152912 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603			
mrcaott741748ott849595	node node1173783 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744			
mrcaott777759ott1071395			node node11 for https://tree.opentreeoflife.org/curator/study/view/ot_74/?tab=trees&tree=tree1	
mrcaott777759ott1071395			node node12 for https://tree.opentreeoflife.org/curator/study/view/ot_74/?tab=trees&tree=tree1	
mrcaott777759ott1071395	node node1152898 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603			
mrcaott777759ott1071395	node node1173770 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744			
mrcaott807574ott902086				node ott902086 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
mrcaott807574ott902086				node ott902086 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
mrcaott807574ott902086	node node1173949 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745			
mrcaott807574ott902086	node node1175365 for https://tree.opentreeoflife.org/curator/study/view/pg_2918/?tab=trees&tree=tree6755			
mrcaott807576ott990038				node ott807576 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
mrcaott807576ott990038				node ott990038 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459
mrcaott807576ott990038	node node1175356 for https://tree.opentreeoflife.org/curator/study/view/pg_2918/?tab=trees&tree=tree6755			
mrcaott845540ott968069				node ott5740116 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459
mrcaott845540ott968069				node ott5740116 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
mrcaott845540ott968069				node ott5740116 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
mrcaott845540ott968069				node ott5740116 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
mrcaott845540ott968069	node node1174463 for https://tree.opentreeoflife.org/curator/study/view/pg_2921/?tab=trees&tree=tree6749			
mrcaott845540ott968069	node node1174764 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
mrcaott845546ott874478			node node1174799 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751	
mrcaott845546ott874478	node node1174455 for https://tree.opentreeoflife.org/curator/study/view/pg_2921/?tab=trees&tree=tree6749			
mrcaott872711ott2958735				node ott5740079 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
mrcaott872711ott2958735				node ott5740079 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
mrcaott872711ott2958735				node ott5740079 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
mrcaott872711ott2958735	node node1174866 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
mrcaott874467ott2958413			node node1174782 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751	
mrcaott874467ott2958413	node node1174460 for https://tree.opentreeoflife.org/curator/study/view/pg_2921/?tab=trees&tree=tree6749			
mrcaott898712ott995891				node ott898712 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459
mrcaott898712ott995891				node ott898712 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
mrcaott898712ott995891				node ott898712 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
mrcaott898712ott995891	node node1173914 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745			
mrcaott898714ott1096021				node ott898714 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
mrcaott898714ott1096021				node ott898714 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
mrcaott898714ott1096021				node ott898714 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
mrcaott898714ott1096021	node node1174650 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
mrcaott902066ott902069	node node1173920 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745			
mrcaott95900ott312998	node node1174598 for https://tree.opentreeoflife.org/curator/study/view/pg_2919/?tab=trees&tree=tree6749			
mrcaott95900ott350475	node node1174596 for https://tree.opentreeoflife.org/curator/study/view/pg_2919/?tab=trees&tree=tree6749			
mrcaott95900ott735759				node ott735759 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
mrcaott95900ott735759	node node1174576 for https://tree.opentreeoflife.org/curator/study/view/pg_2919/?tab=trees&tree=tree6749			
ott1008119				node ott1008117 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott1008119	node node101 for https://tree.opentreeoflife.org/curator/study/view/ot_163/?tab=trees&tree=tree1			
ott1024428	node node1174915 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
ott1040187	node node1152946 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603			
ott1040187	node node1173727 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744			
ott1042709	node node1174893 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
ott1071368	node node1152903 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603			
ott1071368	node node1173761 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744			
ott1071368	node node17 for https://tree.opentreeoflife.org/curator/study/view/ot_74/?tab=trees&tree=tree1			
ott1085215	node node1152944 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603			
ott1085215	node node1173721 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744			
ott1085254				node ott493488 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459
ott1085254				node ott902086 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott1085254				node ott902086 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott1085254	node node1173943 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745			
ott1085254	node node1175359 for https://tree.opentreeoflife.org/curator/study/view/pg_2918/?tab=trees&tree=tree6755			
ott1096022				node ott898714 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott1096022				node ott898714 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott1096022				node ott898714 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
ott1096022	node node1174648 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
ott143506				node ott791628 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott143506				node ott791628 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott143506		node Tn11887465 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459		
ott143506		node node1173894 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745		
ott143509				node ott791628 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott143509				node ott791628 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott143509		node Tn11887465 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459		
ott143509		node node1173894 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745		
ott152041				node ott437066 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459
ott152041				node ott437066 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott152041				node ott437066 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott152041		node node1173900 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745		
ott160891				node ott160888 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott160891				node ott160888 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott160891				node ott990038 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459
ott160891	node node1173940 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745			
ott160891	node node1175354 for https://tree.opentreeoflife.org/curator/study/view/pg_2918/?tab=trees&tree=tree6755			
ott191805				node ott191804 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751
ott191805				node ott2958469 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott191805				node ott2958469 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott191805	node node1173987 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745			
ott198845				node ott5740095 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott198845				node ott5740095 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott198845		node node1174039 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745		
ott198845	node node1174920 for https://tree.opentreeoflife.org/curator/study/view/pg_2923/?tab=trees&tree=tree6751			
ott211218				node ott473106 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott211218				node ott473106 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott211218	node Tn11887317 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459			
ott211218	node node1173972 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745			
ott211218	node node1175395 for https://tree.opentreeoflife.org/curator/study/view/pg_2918/?tab=trees&tree=tree6755			
ott313209		node node1152853 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603		
ott313209		node node1173825 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744		
ott313209		node node1173898 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745		
ott313209		node node1175398 for https://tree.opentreeoflife.org/curator/study/view/pg_2918/?tab=trees&tree=tree6755		
ott313209	node Tn11887437 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459			
ott313214				node ott313212 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott313214				node ott313212 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott313214				node ott313212 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
ott313214		node node1175334 for https://tree.opentreeoflife.org/curator/study/view/pg_2918/?tab=trees&tree=tree6755		
ott313214	node Tn11887347 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459			
ott313217				node ott313215 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott313217				node ott313215 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott313217				node ott313215 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
ott313217				node ott313215 for https://tree.opentreeoflife.org/curator/study/view/pg_2918/?tab=trees&tree=tree6755
ott313217		node Tn11887504 for https://tree.opentreeoflife.org/curator/study/view/ot_615/?tab=trees&tree=Tr76459		
ott313218				node ott313215 for https://tree.opentreeoflife.org/curator/study/view/pg_2842/?tab=trees&tree=tree6603
ott313218				node ott313215 for https://tree.opentreeoflife.org/curator/study/view/pg_2916/?tab=trees&tree=tree6744
ott313218				node ott313215 for https://tree.opentreeoflife.org/curator/study/view/pg_2917/?tab=trees&tree=tree6745
ott313218				node ott313215 for https://tree.opentreeoflife.org/curator/study/view/pg_2918/?tab=trees&tree=tree6755
